ds,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Ano Novo,Ano Novo_lower,Ano Novo_upper,Black friday,Black friday_lower,Black friday_upper,Dia das crianças,Dia das crianças_lower,Dia das crianças_upper,Dia das mães,Dia das mães_lower,Dia das mães_upper,Dia dos namorados,Dia dos namorados_lower,Dia dos namorados_upper,Dia dos pais,Dia dos pais_lower,Dia dos pais_upper,Natal,Natal_lower,Natal_upper,Páscoa,Páscoa_lower,Páscoa_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2019-01-31,2019-01-31,-497.85295862141186,963.176558134566,1728.4620902651309,-497.85295862141186,-497.85295862141186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1814.921736366005,1814.921736366005,1814.921736366005,0.0,0.0,0.0,1814.921736366005,1814.921736366005,1814.921736366005,0.0,0.0,0.0,1317.0687777445933
2019-02-28,2019-02-28,-551.7732526660159,592.1396037589653,1379.091765083769,-551.7732526660159,-551.7732526660159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542.8790472777569,1542.8790472777569,1542.8790472777569,0.0,0.0,0.0,1542.8790472777569,1542.8790472777569,1542.8790472777569,0.0,0.0,0.0,991.105794611741
2019-03-31,2019-03-31,-611.4707210942223,220.8547447218741,1045.4457423012507,-611.4707210942223,-611.4707210942223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1233.924957261971,1233.924957261971,1233.924957261971,0.0,0.0,0.0,1233.924957261971,1233.924957261971,1233.924957261971,0.0,0.0,0.0,622.4542361677487
2019-04-30,2019-04-30,-669.2424647504345,1096.9417416943277,1912.1220729753736,-669.2424647504345,-669.2424647504345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2181.415367359835,2181.415367359835,2181.415367359835,0.0,0.0,0.0,2181.415367359835,2181.415367359835,2181.415367359835,0.0,0.0,0.0,1512.1729026094004
2019-05-31,2019-05-31,-728.9399332130462,348.1959035371489,1139.406113440764,-728.9399332130462,-728.9399332130462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.4627560422796,1478.4627560422796,1478.4627560422796,0.0,0.0,0.0,1478.4627560422796,1478.4627560422796,1478.4627560422796,0.0,0.0,0.0,749.5228228292334
2019-06-30,2019-06-30,-786.7117335492362,479.8946127444264,1253.7102126973286,-786.7117335492362,-786.7117335492362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1646.7858150189918,1646.7858150189918,1646.7858150189918,0.0,0.0,0.0,1646.7858150189918,1646.7858150189918,1646.7858150189918,0.0,0.0,0.0,860.0740814697556
2019-07-31,2019-07-31,-846.4092943891135,820.5338377973005,1664.1285968510283,-846.4092943891135,-846.4092943891135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2078.109294182661,2078.109294182661,2078.109294182661,0.0,0.0,0.0,2078.109294182661,2078.109294182661,2078.109294182661,0.0,0.0,0.0,1231.6999997935475
2019-08-31,2019-08-31,-906.1099396822207,818.5923675349095,1615.2602658016726,-906.1099396822207,-906.1099396822207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2142.072499090963,2142.072499090963,2142.072499090963,0.0,0.0,0.0,2142.072499090963,2142.072499090963,2142.072499090963,0.0,0.0,0.0,1235.9625594087424
2019-09-30,2019-09-30,-963.8862070559965,697.2231364957127,1499.3404750085874,-963.8862070559965,-963.8862070559965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2064.8364473542656,2064.8364473542656,2064.8364473542656,0.0,0.0,0.0,2064.8364473542656,2064.8364473542656,2064.8364473542656,0.0,0.0,0.0,1100.9502402982691
2019-10-31,2019-10-31,-1023.5883500088978,574.0526264150692,1351.0983005900382,-1023.5883500088978,-1023.5883500088978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.9045305986442,2001.9045305986442,2001.9045305986442,0.0,0.0,0.0,2001.9045305986442,2001.9045305986442,2001.9045305986442,0.0,0.0,0.0,978.3161805897464
