ds,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Ano Novo,Ano Novo_lower,Ano Novo_upper,Black friday,Black friday_lower,Black friday_upper,Dia das crianças,Dia das crianças_lower,Dia das crianças_upper,Dia das mães,Dia das mães_lower,Dia das mães_upper,Dia dos namorados,Dia dos namorados_lower,Dia dos namorados_upper,Dia dos pais,Dia dos pais_lower,Dia dos pais_upper,Natal,Natal_lower,Natal_upper,Páscoa,Páscoa_lower,Páscoa_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-02-29,2020-02-29,262.68901964615895,379.0096864116187,540.7795287783384,262.68901964615895,262.68901964615895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.17908324153345,196.17908324153345,196.17908324153345,0.0,0.0,0.0,196.17908324153345,196.17908324153345,196.17908324153345,0.0,0.0,0.0,458.86810288769243
2020-03-31,2020-03-31,260.1388119315018,29.704619218492258,179.4132682402408,260.1388119315018,260.1388119315018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-153.98305615946137,-153.98305615946137,-153.98305615946137,0.0,0.0,0.0,-153.98305615946137,-153.98305615946137,-153.98305615946137,0.0,0.0,0.0,106.15575577204041
2020-04-30,2020-04-30,257.67086897430517,131.04239539256744,290.4004294396844,257.67086897430517,257.67086897430517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.46119452462086,-48.46119452462086,-48.46119452462086,0.0,0.0,0.0,-48.46119452462086,-48.46119452462086,-48.46119452462086,0.0,0.0,0.0,209.20967444968431
2020-05-31,2020-05-31,255.12066124802215,199.4650741599056,361.7750772766312,255.12066124802215,255.12066124802215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.020374301679322,24.020374301679322,24.020374301679322,0.0,0.0,0.0,24.020374301679322,24.020374301679322,24.020374301679322,0.0,0.0,0.0,279.1410355497015
2020-06-30,2020-06-30,252.65271828710317,27.015710450778183,185.2083320458183,252.65271828710317,252.65271828710317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-143.4879553411039,-143.4879553411039,-143.4879553411039,0.0,0.0,0.0,-143.4879553411039,-143.4879553411039,-143.4879553411039,0.0,0.0,0.0,109.16476294599926
2020-07-31,2020-07-31,250.10251056082015,-0.22427489552101265,150.09946452479514,250.10251056082015,250.10251056082015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-175.6464940052528,-175.6464940052528,-175.6464940052528,0.0,0.0,0.0,-175.6464940052528,-175.6464940052528,-175.6464940052528,0.0,0.0,0.0,74.45601655556734
2020-08-31,2020-08-31,247.5523028345372,84.20827346725623,232.05143557844204,247.5523028345372,247.5523028345372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-89.49241468401354,-89.49241468401354,-89.49241468401354,0.0,0.0,0.0,-89.49241468401354,-89.49241468401354,-89.49241468401354,0.0,0.0,0.0,158.05988815052365
2020-09-30,2020-09-30,245.08435987361815,62.00434131065295,213.5239665027747,245.08435987361815,245.08435987361815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.04843823626763,-106.04843823626763,-106.04843823626763,0.0,0.0,0.0,-106.04843823626763,-106.04843823626763,-106.04843823626763,0.0,0.0,0.0,139.03592163735053
2020-10-31,2020-10-31,242.53415214733516,101.18168433134242,257.30380253858283,242.53415214733516,242.53415214733516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62.98750002967134,-62.98750002967134,-62.98750002967134,0.0,0.0,0.0,-62.98750002967134,-62.98750002967134,-62.98750002967134,0.0,0.0,0.0,179.54665211766383
2020-11-30,2020-11-30,240.0662091864162,307.6237639102209,460.29598149681397,240.0662091864162,240.0662091864162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.19170631364437,141.19170631364437,141.19170631364437,0.0,0.0,0.0,141.19170631364437,141.19170631364437,141.19170631364437,0.0,0.0,0.0,381.25791550006056
2020-12-31,2020-12-31,237.51600146013317,170.58970960877903,329.79760481886774,237.51600146013317,237.51600146013317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.279760565117641,12.279760565117641,12.279760565117641,0.0,0.0,0.0,12.279760565117641,12.279760565117641,12.279760565117641,0.0,0.0,0.0,249.7957620252508
2021-01-31,2021-01-31,234.96579373385018,-67.80052501314745,90.62708951871765,234.96579365901962,234.9657938174005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-224.35725581243594,-224.35725581243594,-224.35725581243594,0.0,0.0,0.0,-224.35725581243594,-224.35725581243594,-224.35725581243594,0.0,0.0,0.0,10.60853792141424
2021-02-28,2021-02-28,232.6623803036591,249.497237204031,401.4150520435691,232.66238002483476,232.6623805789458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.10693432137145,93.10693432137145,93.10693432137145,0.0,0.0,0.0,93.10693432137145,93.10693432137145,93.10693432137145,0.0,0.0,0.0,325.7693146250306
2021-03-31,2021-03-31,230.1121725773761,34.516655700312704,185.37573212357185,230.11217201697417,230.1121731748627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.90225879624852,-117.90225879624852,-117.90225879624852,0.0,0.0,0.0,-117.90225879624852,-117.90225879624852,-117.90225879624852,0.0,0.0,0.0,112.20991378112758
