,Observed,trend,seasonal,resid
2015-11-16,4.0,5.4,-0.4356245595489781,-0.9643754404510223
2015-11-17,2.0,5.633333333333333,-0.19260130373502465,-3.4407320295983084
2015-11-18,4.0,6.033333333333333,0.39848396758280474,-2.431817300916138
2015-11-19,11.0,6.316666666666666,-0.31663231148696264,4.999965644820296
2015-11-20,5.0,6.4,0.502359936575053,-1.9023599365750532
2015-11-21,13.0,6.583333333333334,0.32018939393939405,6.096477272727272
2015-11-23,10.0,6.883333333333333,-0.0026788231148695465,3.1193454897815367
2015-11-24,9.0,6.916666666666666,0.024065362931642017,2.059267970401692
2015-11-25,11.0,6.933333333333334,-0.06663231148696266,4.133298978153629
2015-11-26,8.0,7.183333333333333,0.37755373502466516,0.43911293164200216
2015-11-27,9.0,7.416666666666666,0.403910324171952,1.179423009161382
2015-11-28,12.0,7.433333333333334,0.12949171952078925,4.437174947145877
2015-11-30,3.0,7.4,-0.4011284355179704,-3.99887156448203
2015-12-01,1.0,7.583333333333333,0.04189482029598302,-6.625228153629316
2015-12-02,1.0,7.866666666666665,-0.02477184637068358,-6.841894820295982
2015-12-03,8.0,7.983333333333333,-0.16004316420014106,0.17670983086680767
2015-12-04,19.0,8.066666666666666,0.30894908386187453,10.62438424947146
2015-12-05,15.0,8.183333333333334,0.48017882311486965,6.336487843551796
2015-12-07,12.0,8.1,0.12336064129668783,3.7766393587033127
2015-12-08,0.0,8.066666666666666,0.40139094432699085,-8.468057610993657
2015-12-09,14.0,8.083333333333334,-0.14065451021846376,6.05732117688513
2015-12-10,6.0,7.883333333333333,-0.2955787526427061,-1.5877545806906268
2015-12-11,4.0,7.716666666666666,-0.17550299506694858,-3.5411636715997172
2015-12-12,11.0,7.616666666666667,0.05972427766032424,3.3236090556730087
2015-12-14,16.0,7.466666666666666,0.932072762508809,7.601260570824526
2015-12-15,6.0,7.433333333333334,-0.6300484496124032,-0.8032848837209303
2015-12-16,1.0,7.4,-0.19519996476391824,-6.204800035236082
2015-12-17,3.0,7.3,-0.6917908738548274,-3.6082091261451725
2015-12-18,11.0,7.4,-0.7736090556730091,4.3736090556730085
2015-12-19,10.0,7.633333333333334,-0.001128435517970391,2.367795102184637
2015-12-21,5.0,7.733333333333333,-0.4356245595489781,-2.2977087737843553
2015-12-22,6.0,7.383333333333334,-0.19260130373502465,-1.190732029598309
2015-12-23,7.0,6.866666666666666,0.39848396758280474,-0.265150634249471
2015-12-24,3.0,6.6,-0.31663231148696264,-3.283367688513037
2015-12-26,11.0,6.633333333333333,0.502359936575053,3.8643067300916143
2015-12-28,8.0,6.583333333333333,0.32018939393939405,1.096477272727273
2015-12-29,3.0,6.383333333333333,-0.0026788231148695465,-3.3806545102184633
2015-12-30,6.0,6.35,0.024065362931642017,-0.37406536293164167
2015-12-31,8.0,6.283333333333334,-0.06663231148696266,1.7832989781536286
2016-01-02,2.0,6.066666666666666,0.37755373502466516,-4.444220401691331
2016-01-04,13.0,5.933333333333334,0.403910324171952,6.662756342494714
2016-01-05,6.0,5.933333333333334,0.12949171952078925,-0.06282505285412282
2016-01-06,3.0,5.949999999999999,-0.4011284355179704,-2.548871564482029
2016-01-07,7.0,6.0,0.04189482029598302,0.958105179704017
2016-01-08,9.0,5.949999999999999,-0.02477184637068358,3.0747718463706843
2016-01-09,6.0,5.95,-0.16004316420014106,0.21004316420014088
2016-01-11,0.0,6.050000000000001,0.30894908386187453,-6.358949083861876
2016-01-12,3.0,6.166666666666667,0.48017882311486965,-3.6468454897815366
2016-01-13,8.0,6.35,0.12336064129668783,1.5266393587033125
2016-01-14,6.0,6.383333333333333,0.40139094432699085,-0.7847242776603237
2016-01-15,5.0,6.25,-0.14065451021846376,-1.1093454897815362
2016-01-16,3.0,6.25,-0.2955787526427061,-2.9544212473572937
2016-01-18,5.0,6.333333333333333,-0.17550299506694858,-1.1578303382663844
