ds,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Ano Novo,Ano Novo_lower,Ano Novo_upper,Black friday,Black friday_lower,Black friday_upper,Dia das crianças,Dia das crianças_lower,Dia das crianças_upper,Dia das mães,Dia das mães_lower,Dia das mães_upper,Dia dos namorados,Dia dos namorados_lower,Dia dos namorados_upper,Dia dos pais,Dia dos pais_lower,Dia dos pais_upper,Natal,Natal_lower,Natal_upper,Páscoa,Páscoa_lower,Páscoa_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2019-09-25,2019-09-25,32.36998995049983,-2.535257949693349,85.10406087711033,32.36998995049983,32.36998995049983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.776507739608755,8.776507739608755,8.776507739608755,0.0,0.0,0.0,1.670064136619277,1.670064136619277,1.670064136619277,7.106443602989478,7.106443602989478,7.106443602989478,0.0,0.0,0.0,41.14649769010858
2019-09-26,2019-09-26,32.28831844502116,-1.6208910639379368,82.93290387244022,32.28831844502116,32.28831844502116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.540950487390472,10.540950487390472,10.540950487390472,0.0,0.0,0.0,2.5529295461034596,2.5529295461034596,2.5529295461034596,7.988020941287015,7.988020941287015,7.988020941287015,0.0,0.0,0.0,42.82926893241164
2019-09-27,2019-09-27,32.20664693954251,1.4243526328370466,91.29896550672112,32.20664693954251,32.20664693954251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.192950129744103,15.192950129744103,15.192950129744103,0.0,0.0,0.0,6.353273571905653,6.353273571905653,6.353273571905653,8.83967655783845,8.83967655783845,8.83967655783845,0.0,0.0,0.0,47.399597069286614
2019-09-28,2019-09-28,32.124975434063856,3.2703104985133993,88.96770348005214,32.124975434063856,32.124975434063856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.59488970411633,13.59488970411633,13.59488970411633,0.0,0.0,0.0,3.9633153895624376,3.9633153895624376,3.9633153895624376,9.631574314553891,9.631574314553891,9.631574314553891,0.0,0.0,0.0,45.71986513818018
2019-09-29,2019-09-29,32.043303928585196,-19.416183346732744,63.758667995112205,32.043303928585196,32.043303928585196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.066875905478517,-10.066875905478517,-10.066875905478517,0.0,0.0,0.0,-20.402090451007943,-20.402090451007943,-20.402090451007943,10.335214545529427,10.335214545529427,10.335214545529427,0.0,0.0,0.0,21.976428023106678
2019-09-30,2019-09-30,31.961632423106533,3.733479395432301,89.34923815117156,31.961632423106533,31.961632423106533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.144068680232895,14.144068680232895,14.144068680232895,0.0,0.0,0.0,3.2197905649857814,3.2197905649857814,3.2197905649857814,10.924278115247114,10.924278115247114,10.924278115247114,0.0,0.0,0.0,46.10570110333943
2019-10-01,2019-10-01,31.87996091762789,6.952653267932427,87.98088586688132,31.87996091762789,31.87996091762789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.018127836218724,14.018127836218724,14.018127836218724,0.0,0.0,0.0,2.642717241925463,2.642717241925463,2.642717241925463,11.37541059429326,11.37541059429326,11.37541059429326,0.0,0.0,0.0,45.898088753846615
2019-10-02,2019-10-02,31.798289412149227,3.2983212440913494,91.04084410583373,31.798289412149227,31.798289412149227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.338988353960769,13.338988353960769,13.338988353960769,0.0,0.0,0.0,1.6700641365740863,1.6700641365740863,1.6700641365740863,11.668924217386685,11.668924217386685,11.668924217386685,0.0,0.0,0.0,45.137277766109996
2019-10-03,2019-10-03,31.716617906670574,2.860702774034121,90.08338284130387,31.716617906670574,31.716617906670574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.342327191534675,14.342327191534675,14.342327191534675,0.0,0.0,0.0,2.5529295460755654,2.5529295460755654,2.5529295460755654,11.789397645459113,11.789397645459113,11.789397645459113,0.0,0.0,0.0,46.05894509820525
2019-10-04,2019-10-04,31.63494640119192,2.8455242326045243,89.984724405548,31.63494640119192,31.63494640119192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0794300476326,18.0794300476326,18.0794300476326,0.0,0.0,0.0,6.353273571858775,6.353273571858775,6.353273571858775,11.726156475773823,11.726156475773823,11.726156475773823,0.0,0.0,0.0,49.714376448824524
