ds,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Ano Novo,Ano Novo_lower,Ano Novo_upper,Black friday,Black friday_lower,Black friday_upper,Dia das crianças,Dia das crianças_lower,Dia das crianças_upper,Dia das mães,Dia das mães_lower,Dia das mães_upper,Dia dos namorados,Dia dos namorados_lower,Dia dos namorados_upper,Dia dos pais,Dia dos pais_lower,Dia dos pais_upper,Natal,Natal_lower,Natal_upper,Páscoa,Páscoa_lower,Páscoa_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-06-18,2020-06-18,7.369051983572861,-3.9566565605617114,20.4307498294191,7.369051983572861,7.369051983572861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3402222216949846,1.3402222216949846,1.3402222216949846,0.0,0.0,0.0,0.9937794523500483,0.9937794523500483,0.9937794523500483,0.3464427693449365,0.3464427693449365,0.3464427693449365,0.0,0.0,0.0,8.709274205267846
2020-06-19,2020-06-19,7.35878621582705,-3.369073652369229,21.05273210704043,7.35878621582705,7.35878621582705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8682568615659738,1.8682568615659738,1.8682568615659738,0.0,0.0,0.0,1.238136971012985,1.238136971012985,1.238136971012985,0.6301198905529892,0.6301198905529892,0.6301198905529892,0.0,0.0,0.0,9.227043077393024
2020-06-20,2020-06-20,7.348520448081239,-2.3075051056498364,21.436825907090448,7.348520448081239,7.348520448081239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5941507706384632,1.5941507706384632,1.5941507706384632,0.0,0.0,0.0,0.7162829299840038,0.7162829299840038,0.7162829299840038,0.8778678406544596,0.8778678406544596,0.8778678406544596,0.0,0.0,0.0,8.942671218719703
2020-06-21,2020-06-21,7.338254680335428,-6.7028965467480965,16.49803347624636,7.338254680335428,7.338254680335428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5835846745691575,-2.5835846745691575,-2.5835846745691575,0.0,0.0,0.0,-3.6644267303106064,-3.6644267303106064,-3.6644267303106064,1.0808420557414493,1.0808420557414493,1.0808420557414493,0.0,0.0,0.0,4.75467000576627
2020-06-22,2020-06-22,7.327988912589618,-3.9337916329154647,20.092797833343308,7.327988912589618,7.327988912589618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9715947136666832,0.9715947136666832,0.9715947136666832,0.0,0.0,0.0,-0.2597739388423181,-0.2597739388423181,-0.2597739388423181,1.231368652509001,1.231368652509001,1.231368652509001,0.0,0.0,0.0,8.2995836262563
2020-06-23,2020-06-23,7.317723144843805,-4.480584364703513,19.57991774322818,7.317723144843805,7.317723144843805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84029506517333,0.84029506517333,0.84029506517333,0.0,0.0,0.0,-0.48285843418418206,-0.48285843418418206,-0.48285843418418206,1.3231534993575123,1.3231534993575123,1.3231534993575123,0.0,0.0,0.0,8.158018210017135
2020-06-24,2020-06-24,7.307457377097994,-2.052201575388117,22.357854235002716,7.307457377097994,7.307457377097994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.810313611504509,2.810313611504509,2.810313611504509,0.0,0.0,0.0,1.4588597500027238,1.4588597500027238,1.4588597500027238,1.351453861501785,1.351453861501785,1.351453861501785,0.0,0.0,0.0,10.117770988602503
2020-06-25,2020-06-25,7.297191609352184,-2.2403649480091987,21.37652501209471,7.297191609352184,7.297191609352184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.306987399359303,2.306987399359303,2.306987399359303,0.0,0.0,0.0,0.9937794523492394,0.9937794523492394,0.9937794523492394,1.3132079470100633,1.3132079470100633,1.3132079470100633,0.0,0.0,0.0,9.604179008711487
2020-06-26,2020-06-26,7.286925841606372,-2.028722370352793,21.528444896585516,7.286925841606372,7.286925841606372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.445255808986861,2.445255808986861,2.445255808986861,0.0,0.0,0.0,1.2381369710107495,1.2381369710107495,1.2381369710107495,1.2071188379761115,1.2071188379761115,1.2071188379761115,0.0,0.0,0.0,9.732181650593233
2020-06-27,2020-06-27,7.27666007386056,-3.2321586872757804,21.439314462843978,7.27666007386056,7.27666007386056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7499734751891591,1.7499734751891591,1.7499734751891591,0.0,0.0,0.0,0.7162829299833035,0.7162829299833035,0.7162829299833035,1.033690545205856,1.033690545205856,1.033690545205856,0.0,0.0,0.0,9.02663354904972
