ds,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Ano Novo,Ano Novo_lower,Ano Novo_upper,Black friday,Black friday_lower,Black friday_upper,Dia das crianças,Dia das crianças_lower,Dia das crianças_upper,Dia das mães,Dia das mães_lower,Dia das mães_upper,Dia dos namorados,Dia dos namorados_lower,Dia dos namorados_upper,Dia dos pais,Dia dos pais_lower,Dia dos pais_upper,Natal,Natal_lower,Natal_upper,Páscoa,Páscoa_lower,Páscoa_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-07-26,2018-07-26,2.057984001176868,-1.659882988337541,6.6625375829580715,2.057984001176868,2.057984001176868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5446622435421531,0.5446622435421531,0.5446622435421531,0.0,0.0,0.0,-0.01895175958234738,-0.01895175958234738,-0.01895175958234738,0.5636140031245007,0.5636140031245007,0.5636140031245007,0.0,0.0,0.0,2.602646244719021
2018-07-27,2018-07-27,2.058578366779018,-1.6479104904723825,7.364683484825637,2.058578366779018,2.058578366779018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8019772779522182,0.8019772779522182,0.8019772779522182,0.0,0.0,0.0,0.26149438224898514,0.26149438224898514,0.26149438224898514,0.540482895703233,0.540482895703233,0.540482895703233,0.0,0.0,0.0,2.860555644731236
2018-07-28,2018-07-28,2.059172732381168,-1.6039693705393347,7.1242438362278655,2.059172732381168,2.059172732381168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5614771055797936,0.5614771055797936,0.5614771055797936,0.0,0.0,0.0,0.05682423425757702,0.05682423425757702,0.05682423425757702,0.5046528713222167,0.5046528713222167,0.5046528713222167,0.0,0.0,0.0,2.6206498379609613
2018-07-29,2018-07-29,2.059767097983318,-2.327741586414583,6.378865292227031,2.059767097983318,2.059767097983318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03205284190349346,0.03205284190349346,0.03205284190349346,0.0,0.0,0.0,-0.4246847612058534,-0.4246847612058534,-0.4246847612058534,0.4567376031093469,0.4567376031093469,0.4567376031093469,0.0,0.0,0.0,2.091819939886811
2018-07-30,2018-07-30,2.060361463585468,-1.7432779780481502,6.946043129862249,2.060361463585468,2.060361463585468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4458220648885243,0.4458220648885243,0.4458220648885243,0.0,0.0,0.0,0.04819786222477428,0.04819786222477428,0.04819786222477428,0.39762420266375,0.39762420266375,0.39762420266375,0.0,0.0,0.0,2.5061835284739926
2018-07-31,2018-07-31,2.0609554838621458,-1.9076055136994494,6.702700825680609,2.0609554838621458,2.0609554838621458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48125604372196545,0.48125604372196545,0.48125604372196545,0.0,0.0,0.0,0.15280173953708226,0.15280173953708226,0.15280173953708226,0.3284543041848832,0.3284543041848832,0.3284543041848832,0.0,0.0,0.0,2.542211527584111
2018-08-01,2018-08-01,2.0615495041388234,-2.2511397847819854,6.263450712556322,2.0615495041388234,2.0615495041388234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17491684534253496,0.17491684534253496,0.17491684534253496,0.0,0.0,0.0,-0.07568169747991638,-0.07568169747991638,-0.07568169747991638,0.2505985428224513,0.2505985428224513,0.2505985428224513,0.0,0.0,0.0,2.2364663494813586
2018-08-02,2018-08-02,2.062143524415501,-2.454160969817325,6.41211941454224,2.062143524415501,2.062143524415501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14667325679886686,0.14667325679886686,0.14667325679886686,0.0,0.0,0.0,-0.018951759581961235,-0.018951759581961235,-0.018951759581961235,0.1656250163808281,0.1656250163808281,0.1656250163808281,0.0,0.0,0.0,2.208816781214368
2018-08-03,2018-08-03,2.0627375446921787,-2.160475359311746,6.763803821993821,2.0627375446921787,2.0627375446921787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3367568682517246,0.3367568682517246,0.3367568682517246,0.0,0.0,0.0,0.2614943822493667,0.2614943822493667,0.2614943822493667,0.07526248600235792,0.07526248600235792,0.07526248600235792,0.0,0.0,0.0,2.3994944129439033
2018-08-04,2018-08-04,2.0633315649688564,-2.2642876025295924,6.682881724635383,2.0633315649688564,2.0633315649688564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03818345399763242,0.03818345399763242,0.03818345399763242,0.0,0.0,0.0,0.05682423425750119,0.05682423425750119,0.05682423425750119,-0.018640780259868754,-0.018640780259868754,-0.018640780259868754,0.0,0.0,0.0,2.101515018966489
2018-08-05,2018-08-05,2.0639255852455345,-3.213923173088866,5.635186671766165,2.0639255852455345,2.0639255852455345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19174629601310902,-0.19174629601310902,-0.19174629601310902,0.0,0.0,0.0,0.0,0.0,0.0,-0.7305925485842333,-0.7305925485842333,-0.7305925485842333,-0.19174629601310902,-0.19174629601310902,-0.19174629601310902,-0.42468476120580634,-0.42468476120580634,-0.42468476120580634,-0.11416149136531788,-0.11416149136531788,-0.11416149136531788,0.0,0.0,0.0,1.3333330366613012
2018-08-06,2018-08-06,2.064519605522212,-3.0178592462817653,5.689512886176481,2.064519605522212,2.064519605522212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5667756870300822,-0.5667756870300822,-0.5667756870300822,0.0,0.0,0.0,0.0,0.0,0.0,-0.7279258403853096,-0.7279258403853096,-0.7279258403853096,-0.5667756870300822,-0.5667756870300822,-0.5667756870300822,0.04819786222394588,0.04819786222394588,0.04819786222394588,-0.20934801557917326,-0.20934801557917326,-0.20934801557917326,0.0,0.0,0.0,1.3365937651369024
2018-08-07,2018-08-07,2.06511362579889,-3.3633682702830687,5.098609992612642,2.06511362579889,2.06511362579889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.078213594664793,-1.078213594664793,-1.078213594664793,0.0,0.0,0.0,0.0,0.0,0.0,-1.2276799169727852,-1.2276799169727852,-1.2276799169727852,-1.078213594664793,-1.078213594664793,-1.078213594664793,0.15280173953761098,0.15280173953761098,0.15280173953761098,-0.3022680618456035,-0.3022680618456035,-0.3022680618456035,0.0,0.0,0.0,0.8374337088261046
2018-08-08,2018-08-08,2.0657076460755674,-0.9673500855965413,7.805663163910079,2.0657076460755674,2.0657076460755674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.765127519800487,1.765127519800487,1.765127519800487,0.0,0.0,0.0,0.0,0.0,0.0,1.2983897000091142,1.2983897000091142,1.2983897000091142,1.765127519800487,1.765127519800487,1.765127519800487,-0.07568169748021125,-0.07568169748021125,-0.07568169748021125,-0.39105612231116144,-0.39105612231116144,-0.39105612231116144,0.0,0.0,0.0,3.364097346084682
2018-08-09,2018-08-09,2.066301666352245,-3.00555028866769,5.523460460706742,2.066301666352245,2.066301666352245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2163943318567726,-0.2163943318567726,-0.2163943318567726,0.0,0.0,0.0,0.0,0.0,0.0,-0.7093055239161472,-0.7093055239161472,-0.7093055239161472,-0.2163943318567726,-0.2163943318567726,-0.2163943318567726,-0.018951759581575068,-0.018951759581575068,-0.018951759581575068,-0.4739594324777995,-0.4739594324777995,-0.4739594324777995,0.0,0.0,0.0,1.356996142436098
2018-08-10,2018-08-10,2.0668956866289228,-3.434987753587963,5.171311359298653,2.0668956866289228,2.0668956866289228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9194684973990694,-0.9194684973990694,-0.9194684973990694,0.0,0.0,0.0,0.0,0.0,0.0,-1.2073553485181108,-1.2073553485181108,-1.2073553485181108,-0.9194684973990694,-0.9194684973990694,-0.9194684973990694,0.2614943822489009,0.2614943822489009,0.2614943822489009,-0.5493812333679422,-0.5493812333679422,-0.5493812333679422,0.0,0.0,0.0,0.859540338110812
2018-08-11,2018-08-11,2.067489706905601,-3.1458456317832,4.967016704019178,2.067489706905601,2.067489706905601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6364530559692974,-0.6364530559692974,-0.6364530559692974,0.0,0.0,0.0,0.0,0.0,0.0,-1.1955490029150513,-1.1955490029150513,-1.1955490029150513,-0.6364530559692974,-0.6364530559692974,-0.6364530559692974,0.05682423425799998,0.05682423425799998,0.05682423425799998,-0.6159201812037536,-0.6159201812037536,-0.6159201812037536,0.0,0.0,0.0,0.8719407039905496
2018-08-12,2018-08-12,2.0680837271822785,-3.283804615206699,5.42115987461107,2.0680837271822785,2.0680837271822785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08603076766112962,-0.08603076766112962,-0.08603076766112962,0.0,0.0,0.0,0.0,0.0,0.0,-1.1831203719163634,-1.1831203719163634,-1.1831203719163634,-0.08603076766112962,-0.08603076766112962,-0.08603076766112962,-0.4246847612058821,-0.4246847612058821,-0.4246847612058821,-0.6724048430493519,-0.6724048430493519,-0.6724048430493519,0.0,0.0,0.0,0.8849633552659151
2018-08-13,2018-08-13,2.068677747458956,-2.7642745198408116,6.116364794217187,2.068677747458956,2.068677747458956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.669724477285438,-0.669724477285438,-0.669724477285438,0.0,0.0,0.0,0.048197862224430364,0.048197862224430364,0.048197862224430364,-0.7179223395098684,-0.7179223395098684,-0.7179223395098684,0.0,0.0,0.0,1.3989532701735181
2018-08-14,2018-08-14,2.069271767735634,-2.7494050179980793,6.2860166013974625,2.069271767735634,2.069271767735634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5990386053130476,-0.5990386053130476,-0.5990386053130476,0.0,0.0,0.0,0.15280173953723641,0.15280173953723641,0.15280173953723641,-0.7518403448502841,-0.7518403448502841,-0.7518403448502841,0.0,0.0,0.0,1.4702331624225862
