ds,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Ano Novo,Ano Novo_lower,Ano Novo_upper,Black friday,Black friday_lower,Black friday_upper,Dia das crianças,Dia das crianças_lower,Dia das crianças_upper,Dia das mães,Dia das mães_lower,Dia das mães_upper,Dia dos namorados,Dia dos namorados_lower,Dia dos namorados_upper,Dia dos pais,Dia dos pais_lower,Dia dos pais_upper,Natal,Natal_lower,Natal_upper,Páscoa,Páscoa_lower,Páscoa_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-01-01,2018-01-01,51.584349783304305,-34.202672499326496,62.67604529682714,51.584349783304305,51.584349783304305,-15.342811529865358,-15.342811529865358,-15.342811529865358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.264674839128226,-36.264674839128226,-36.264674839128226,-15.342811529865358,-15.342811529865358,-15.342811529865358,-20.921863309262864,-20.921863309262864,-20.921863309262864,0.0,0.0,0.0,15.319674944176079
2018-01-08,2018-01-08,51.592226188589656,5.455762292175036,101.3835987853456,51.592226188589656,51.592226188589656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11787238186993118,-0.11787238186993118,-0.11787238186993118,0.0,0.0,0.0,-0.11787238186993118,-0.11787238186993118,-0.11787238186993118,0.0,0.0,0.0,51.474353806719726
2018-01-15,2018-01-15,51.60010259387501,18.756079959339385,116.50167268563283,51.60010259387501,51.60010259387501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.30472292166789,16.30472292166789,16.30472292166789,0.0,0.0,0.0,16.30472292166789,16.30472292166789,16.30472292166789,0.0,0.0,0.0,67.9048255155429
2018-01-22,2018-01-22,51.60797899916036,21.934140500097545,123.19082656456459,51.60797899916036,51.60797899916036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.94115129593266,20.94115129593266,20.94115129593266,0.0,0.0,0.0,20.94115129593266,20.94115129593266,20.94115129593266,0.0,0.0,0.0,72.54913029509302
2018-01-29,2018-01-29,51.61585540444572,19.159038463010226,119.50006621149664,51.61585540444572,51.61585540444572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.17268858107583,16.17268858107583,16.17268858107583,0.0,0.0,0.0,16.17268858107583,16.17268858107583,16.17268858107583,0.0,0.0,0.0,67.78854398552154
2018-02-05,2018-02-05,51.62373180973107,15.359607116087519,108.89608242423938,51.62373180973107,51.62373180973107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.479122987427615,11.479122987427615,11.479122987427615,0.0,0.0,0.0,11.479122987427615,11.479122987427615,11.479122987427615,0.0,0.0,0.0,63.102854797158685
2018-02-12,2018-02-12,51.63160820847187,20.26580329017233,117.57833496972917,51.63160820847187,51.63160820847187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.173322061419835,16.173322061419835,16.173322061419835,0.0,0.0,0.0,16.173322061419835,16.173322061419835,16.173322061419835,0.0,0.0,0.0,67.8049302698917
2018-02-19,2018-02-19,51.639484607212665,28.767954461753575,134.81054601503124,51.639484607212665,51.639484607212665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.352229807969195,30.352229807969195,30.352229807969195,0.0,0.0,0.0,30.352229807969195,30.352229807969195,30.352229807969195,0.0,0.0,0.0,81.99171441518186
2018-02-26,2018-02-26,51.64736100595347,44.01865445723775,139.03369852216363,51.64736100595347,51.64736100595347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.73144228704408,41.73144228704408,41.73144228704408,0.0,0.0,0.0,41.73144228704408,41.73144228704408,41.73144228704408,0.0,0.0,0.0,93.37880329299756
2018-03-05,2018-03-05,51.65523740469426,35.323357382061566,130.46822601051025,51.65523740469426,51.65523740469426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.8589955729595,34.8589955729595,34.8589955729595,0.0,0.0,0.0,34.8589955729595,34.8589955729595,34.8589955729595,0.0,0.0,0.0,86.51423297765376
2018-03-12,2018-03-12,51.66311380343506,12.335041906025083,105.76368729819742,51.66311380343506,51.66311380343506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.285688387739324,7.285688387739324,7.285688387739324,0.0,0.0,0.0,7.285688387739324,7.285688387739324,7.285688387739324,0.0,0.0,0.0,58.94880219117438
2018-03-19,2018-03-19,51.6709902031958,-23.701495315315245,77.01441951178256,51.6709902031958,51.6709902031958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.859947604837917,-23.859947604837917,-23.859947604837917,0.0,0.0,0.0,-23.859947604837917,-23.859947604837917,-23.859947604837917,0.0,0.0,0.0,27.811042598357883
2018-03-26,2018-03-26,51.67886660295654,-28.284861728059138,65.94023453172609,51.67886660295654,51.67886660295654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.32859252317034,-35.32859252317034,-35.32859252317034,0.0,0.0,0.0,-35.32859252317034,-35.32859252317034,-35.32859252317034,0.0,0.0,0.0,16.350274079786196
