ds,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Ano Novo,Ano Novo_lower,Ano Novo_upper,Black friday,Black friday_lower,Black friday_upper,Dia das crianças,Dia das crianças_lower,Dia das crianças_upper,Dia das mães,Dia das mães_lower,Dia das mães_upper,Dia dos namorados,Dia dos namorados_lower,Dia dos namorados_upper,Dia dos pais,Dia dos pais_lower,Dia dos pais_upper,Natal,Natal_lower,Natal_upper,Páscoa,Páscoa_lower,Páscoa_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-06-18,2015-06-18,0.8686606832398561,-3.2836112407290043,9.424086673918016,0.8686606832398561,0.8686606832398561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9666507967574862,1.9666507967574862,1.9666507967574862,0.0,0.0,0.0,1.9666507967574862,1.9666507967574862,1.9666507967574862,0.0,0.0,0.0,2.8353114799973422
2015-06-25,2015-06-25,1.0122042582910724,-3.6686322725232374,9.81631153058473,1.0122042582910724,1.0122042582910724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.041645074026632,2.041645074026632,2.041645074026632,0.0,0.0,0.0,2.041645074026632,2.041645074026632,2.041645074026632,0.0,0.0,0.0,3.0538493323177045
2015-07-02,2015-07-02,1.1557478333422886,-3.6512997452023934,8.96623445547422,1.1557478333422886,1.1557478333422886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.183735816860983,1.183735816860983,1.183735816860983,0.0,0.0,0.0,1.183735816860983,1.183735816860983,1.183735816860983,0.0,0.0,0.0,2.3394836502032716
2015-07-09,2015-07-09,1.2992914082468607,-4.832189401080633,8.37711719073586,1.2992914082468607,1.2992914082468607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5239946934166078,0.5239946934166078,0.5239946934166078,0.0,0.0,0.0,0.5239946934166078,0.5239946934166078,0.5239946934166078,0.0,0.0,0.0,1.8232861016634685
2015-07-16,2015-07-16,1.4428349831514329,-4.788518594048777,8.402823292557933,1.4428349831514329,1.4428349831514329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8507581956386936,0.8507581956386936,0.8507581956386936,0.0,0.0,0.0,0.8507581956386936,0.8507581956386936,0.8507581956386936,0.0,0.0,0.0,2.2935931787901263
2015-07-23,2015-07-23,1.586378558056005,-3.005185857200245,10.40998671670756,1.586378558056005,1.586378558056005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7338827391304028,1.7338827391304028,1.7338827391304028,0.0,0.0,0.0,1.7338827391304028,1.7338827391304028,1.7338827391304028,0.0,0.0,0.0,3.320261297186408
2015-07-30,2015-07-30,1.7299221329605778,-2.928560350147327,10.593132479083227,1.7299221329605778,1.7299221329605778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.247454568966814,2.247454568966814,2.247454568966814,0.0,0.0,0.0,2.247454568966814,2.247454568966814,2.247454568966814,0.0,0.0,0.0,3.977376701927392
2015-08-06,2015-08-06,1.87346570786515,-3.0699151961852382,10.209821473861792,1.87346570786515,1.87346570786515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3030960590130897,-0.3030960590130897,-0.3030960590130897,0.0,0.0,0.0,0.0,0.0,0.0,1.9176168662609319,1.9176168662609319,1.9176168662609319,-0.3030960590130897,-0.3030960590130897,-0.3030960590130897,2.2207129252740216,2.2207129252740216,2.2207129252740216,0.0,0.0,0.0,3.791082574126082
2015-08-13,2015-08-13,2.0170092829013107,-1.9252197193844496,11.270823319120176,2.0170092829013107,2.0170092829013107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3098258519989914,2.3098258519989914,2.3098258519989914,0.0,0.0,0.0,2.3098258519989914,2.3098258519989914,2.3098258519989914,0.0,0.0,0.0,4.326835134900302
2015-08-20,2015-08-20,2.1605528579374718,-1.219944200993001,11.875302892604696,2.1605528579374718,2.1605528579374718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.788553140333674,2.788553140333674,2.788553140333674,0.0,0.0,0.0,2.788553140333674,2.788553140333674,2.788553140333674,0.0,0.0,0.0,4.949105998271145
