ds,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Ano Novo,Ano Novo_lower,Ano Novo_upper,Black friday,Black friday_lower,Black friday_upper,Dia das crianças,Dia das crianças_lower,Dia das crianças_upper,Dia das mães,Dia das mães_lower,Dia das mães_upper,Dia dos namorados,Dia dos namorados_lower,Dia dos namorados_upper,Dia dos pais,Dia dos pais_lower,Dia dos pais_upper,Natal,Natal_lower,Natal_upper,Páscoa,Páscoa_lower,Páscoa_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-01-08,2015-01-08,0.05391758451918121,0.15371049602372908,0.3342963843106728,0.05391758451918121,0.05391758451918121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18980414672448556,0.18980414672448556,0.18980414672448556,0.0,0.0,0.0,0.18980414672448556,0.18980414672448556,0.18980414672448556,0.0,0.0,0.0,0.24372173124366678
2015-01-15,2015-01-15,0.05290008690456969,0.036533920863214504,0.21636852620934696,0.05290008690456969,0.05290008690456969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07150449004057244,0.07150449004057244,0.07150449004057244,0.0,0.0,0.0,0.07150449004057244,0.07150449004057244,0.07150449004057244,0.0,0.0,0.0,0.12440457694514212
2015-01-22,2015-01-22,0.05188258928995817,-0.06092973995974571,0.1116994169301586,0.05188258928995817,0.05188258928995817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027806509235646024,-0.027806509235646024,-0.027806509235646024,0.0,0.0,0.0,-0.027806509235646024,-0.027806509235646024,-0.027806509235646024,0.0,0.0,0.0,0.024076080054312145
2015-01-29,2015-01-29,0.05086509167534665,-0.0987443333165219,0.08105005594268802,0.05086509167534665,0.05086509167534665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05710875162891241,-0.05710875162891241,-0.05710875162891241,0.0,0.0,0.0,-0.05710875162891241,-0.05710875162891241,-0.05710875162891241,0.0,0.0,0.0,-0.00624365995356576
2015-02-05,2015-02-05,0.04984759406073513,-0.07244423207585653,0.1061657212753279,0.04984759406073513,0.04984759406073513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03288708958724606,-0.03288708958724606,-0.03288708958724606,0.0,0.0,0.0,-0.03288708958724606,-0.03288708958724606,-0.03288708958724606,0.0,0.0,0.0,0.01696050447348907
2015-02-12,2015-02-12,0.04883009644612361,-0.044948980045825156,0.13236738407580104,0.04883009644612361,0.04883009644612361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007275399838976682,-0.007275399838976682,-0.007275399838976682,0.0,0.0,0.0,-0.007275399838976682,-0.007275399838976682,-0.007275399838976682,0.0,0.0,0.0,0.041554696607146925
2015-02-19,2015-02-19,0.047812599459416724,-0.05468542907379498,0.1331335577682948,0.047812599459416724,0.047812599459416724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010310387151296087,-0.010310387151296087,-0.010310387151296087,0.0,0.0,0.0,-0.010310387151296087,-0.010310387151296087,-0.010310387151296087,0.0,0.0,0.0,0.03750221230812063
2015-02-26,2015-02-26,0.04679510247270984,-0.06601264017347004,0.10329297318767047,0.04679510247270984,0.04679510247270984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02878102646996091,-0.02878102646996091,-0.02878102646996091,0.0,0.0,0.0,-0.02878102646996091,-0.02878102646996091,-0.02878102646996091,0.0,0.0,0.0,0.01801407600274893
2015-03-05,2015-03-05,0.04577760548600296,-0.07309700029095664,0.10068286981128423,0.04577760548600296,0.04577760548600296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03509330894590648,-0.03509330894590648,-0.03509330894590648,0.0,0.0,0.0,-0.03509330894590648,-0.03509330894590648,-0.03509330894590648,0.0,0.0,0.0,0.010684296540096477
2015-03-12,2015-03-12,0.044760108499296083,-0.06635185653752619,0.11540634978175175,0.044760108499296083,0.044760108499296083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023646543591775124,-0.023646543591775124,-0.023646543591775124,0.0,0.0,0.0,-0.023646543591775124,-0.023646543591775124,-0.023646543591775124,0.0,0.0,0.0,0.02111356490752096
2015-03-19,2015-03-19,0.04374261151258921,-0.05429757095616903,0.12074924339904754,0.04374261151258921,0.04374261151258921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012489492831835926,-0.012489492831835926,-0.012489492831835926,0.0,0.0,0.0,-0.012489492831835926,-0.012489492831835926,-0.012489492831835926,0.0,0.0,0.0,0.031253118680753283
2015-03-26,2015-03-26,0.042725114640128035,-0.06701881967060286,0.11207523218651153,0.042725114640128035,0.042725114640128035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015917277657339923,-0.015917277657339923,-0.015917277657339923,0.0,0.0,0.0,-0.015917277657339923,-0.015917277657339923,-0.015917277657339923,0.0,0.0,0.0,0.026807836982788113
2015-04-02,2015-04-02,0.04170761776766686,-0.06923778838558758,0.1082451965405481,0.04170761776766686,0.04170761776766686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003911608568875552,0.003911608568875552,0.003911608568875552,-0.022907295640650534,-0.022907295640650534,-0.022907295640650534,0.003911608568875552,0.003911608568875552,0.003911608568875552,-0.026818904209526085,-0.026818904209526085,-0.026818904209526085,0.0,0.0,0.0,0.01880032212701633
2015-04-09,2015-04-09,0.0406901208952057,-0.07903975452479904,0.09803814294851605,0.0406901208952057,0.0406901208952057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02913335739456451,-0.02913335739456451,-0.02913335739456451,0.0,0.0,0.0,-0.02913335739456451,-0.02913335739456451,-0.02913335739456451,0.0,0.0,0.0,0.011556763500641186
2015-04-16,2015-04-16,0.03967262402274453,-0.06891031124734066,0.10435037266315382,0.03967262402274453,0.03967262402274453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02022372638499534,-0.02022372638499534,-0.02022372638499534,0.0,0.0,0.0,-0.02022372638499534,-0.02022372638499534,-0.02022372638499534,0.0,0.0,0.0,0.019448897637749193
